x,s,v,rho_over_rho0
9.109442712520956498e-01,1.805057434732153743e+00,-3.478601432310877151e+00,3.106966236046637131e-01
9.179384246588380147e-01,1.803912439959589609e+00,-3.464891197892044250e+00,3.055919494823172156e-01
9.249862785864785275e-01,1.802572865518790257e+00,-3.451095789257855095e+00,3.005060217341823936e-01
9.320882453430981984e-01,1.801036992589963415e+00,-3.437216136983537229e+00,2.954400073776205504e-01
9.392447404024397706e-01,1.799303158370441746e+00,-3.423253205552099665e+00,2.903950721708306038e-01
9.464561824282192726e-01,1.797369758290477515e+00,-3.409207993339177900e+00,2.853723796748036667e-01
9.537229932986186487e-01,1.795235248232748715e+00,-3.395081532570840999e+00,2.803730903013107456e-01
9.610455981309622420e-01,1.792898146753089117e+00,-3.380874889253777660e+00,2.753983603480640863e-01
9.684244253065955599e-01,1.790357037299859844e+00,-3.366589163077292834e+00,2.704493410222357230e-01
9.758599064959341263e-01,1.787610570429325474e+00,-3.352225487286650374e+00,2.655271774536112628e-01
9.833524766837244968e-01,1.784657466014286431e+00,-3.337785028527201270e+00,2.606330076986548838e-01
9.909025741944874621e-01,1.781496515443165007e+00,-3.323268986658892921e+00,2.557679617368660008e-01
9.985106407181685295e-01,1.778126583806657113e+00,-3.308678594540695350e+00,2.509331604608209254e-01
1.006177121335965596e+00,1.774546612069002327e+00,-3.294015117784598878e+00,2.461297146613754816e-01
1.013902464546374560e+00,1.770755619220831578e+00,-3.279279854478766687e+00,2.413587240095071973e-01
1.021687122291424554e+00,1.766752704410512242e+00,-3.264474134879568723e+00,2.366212760363625989e-01
1.029531549983115690e+00,1.762537049050838522e+00,-3.249599321072200730e+00,2.319184451130914815e-01
1.037436206530069738e+00,1.758107918897841460e+00,-3.234656806599636614e+00,2.272512914320873600e-01
1.045401554364363550e+00,1.753464666098478952e+00,-3.219648016059768914e+00,2.226208599913170605e-01
1.053428059468590527e+00,1.748606731203861120e+00,-3.204574404670516241e+00,2.180281795834062009e-01
1.061516191403117260e+00,1.743533645144672128e+00,-3.189437457802848375e+00,2.134742617912242790e-01
1.069666423333561767e+00,1.738245031165371213e+00,-3.174238690481630432e+00,2.089600999917023971e-01
1.077879232058461367e+00,1.732740606713759846e+00,-3.158979646854339851e+00,2.044866683696731913e-01
1.086155098037174360e+00,1.727020185282419629e+00,-3.143661899627614886e+00,2.000549209434933917e-01
1.094494505417985319e+00,1.721083678198554789e+00,-3.128287049471791370e+00,1.956657906042690021e-01
1.102897942066427106e+00,1.714931096358721208e+00,-3.112856724393557428e+00,1.913201881704835461e-01
1.111365899593829365e+00,1.708562551904916349e+00,-3.097372579076898003e+00,1.870190014598392680e-01
1.119898873386065086e+00,1.701978259838527130e+00,-3.081836294192651593e+00,1.827630943801381302e-01
1.128497362632541190e+00,1.695178539568579223e+00,-3.066249575676905703e+00,1.785533060409894013e-01
1.137161870355395843e+00,1.688163816390797489e+00,-3.050614153978663978e+00,1.743904498881595766e-01
1.145892903438936461e+00,1.680934622893952346e+00,-3.034931783277161177e+00,1.702753128623328283e-01
1.154690972659278003e+00,1.673491600290044401e+00,-3.019204240669372208e+00,1.662086545840641139e-01
1.163556592714233506e+00,1.665835499664837904e+00,-3.003433325328172643e+00,1.621912065666400449e-01
1.172490282253423333e+00,1.657967183145355516e+00,-2.987620857631812399e+00,1.582236714585710524e-01
1.181492563908613125e+00,1.649887624980959533e+00,-2.971768678265338970e+00,1.543067223173832658e-01
1.190563964324298230e+00,1.641597912534688453e+00,-2.955878647294658101e+00,1.504410019163345547e-01
1.199705014188499064e+00,1.633099247181625913e+00,-2.939952643214080119e+00,1.466271220856574797e-01
1.208916248263816495e+00,1.624392945111069020e+00,-2.923992561968085102e+00,1.428656630898412216e-01
1.218198205418710600e+00,1.615480438029423427e+00,-2.908000315948273240e+00,1.391571730424501496e-01
1.227551428659036548e+00,1.606363273760761823e+00,-2.891977832966387663e+00,1.355021673598796883e-01
1.236976465159794092e+00,1.597043116742159707e+00,-2.875927055204483551e+00,1.319011282554211628e-01
1.246473866297150179e+00,1.587521748410914979e+00,-2.859849938143211645e+00,1.283545042748897858e-01
1.256044187680690483e+00,1.577801067480974817e+00,-2.843748449469391204e+00,1.248627098750388215e-01
1.265687989185922735e+00,1.567883090105937072e+00,-2.827624567964010627e+00,1.214261250458743696e-01
1.275405834987038522e+00,1.557769949926140374e+00,-2.811480282371848993e+00,1.180450949779059122e-01
1.285198293589904006e+00,1.547463897997526816e+00,-2.795317590254050355e+00,1.147199297752942576e-01
1.295065937865328420e+00,1.536967302600017682e+00,-2.779138496824861360e+00,1.114509042157336011e-01
1.305009345082571715e+00,1.526282648923384722e+00,-2.762945013773972835e+00,1.082382575578413747e-01
1.315029096943126419e+00,1.515412538628678751e+00,-2.746739158075799381e+00,1.050821933967016064e-01
1.325125779614732657e+00,1.504359689283523371e+00,-2.730522950787213521e+00,1.019828795681302219e-01
1.335299983765680043e+00,1.493126933669642442e+00,-2.714298415835124434e+00,9.894044810209141894e-02
1.345552304599358262e+00,1.481717218961280613e+00,-2.698067578795478649e+00,9.595499522561658223e-02
1.355883341889076998e+00,1.470133605773286112e+00,-2.681832465665213494e+00,9.302658141544500880e-02
1.366293700013162971e+00,1.458379267077829944e+00,-2.665595101628711827e+00,9.015523150049623013e-02
1.376783987990300107e+00,1.446457486988987462e+00,-2.649357509820441159e+00,8.734093481418224447e-02
1.387354819515169480e+00,1.434371659414502398e+00,-2.633121710085308376e+00,8.458364539642260205e-02
1.398006812994345038e+00,1.422125286574375203e+00,-2.616889717738451360e+00,8.188328224513856390e-02
1.408740591582483992e+00,1.409721977386039438e+00,-2.600663542326093314e+00,7.923972961686114036e-02
1.419556783218762774e+00,1.397165445716206378e+00,-2.584445186389201066e+00,7.665283737599191960e-02
1.430456020663625205e+00,1.384459508499549907e+00,-2.568236644231555399e+00,7.412242139211010217e-02
1.441438941535796658e+00,1.371608083724754401e+00,-2.552039900693998664e+00,7.164826398462927071e-02
1.452506188349582450e+00,1.358615188288606612e+00,-2.535856929936540549e+00,6.923011441397614041e-02
1.463658408552467094e+00,1.345484935719046815e+00,-2.519689694230000665e+00,6.686768941835039004e-02
1.474896254562973574e+00,1.332221533768392474e+00,-2.503540142758945652e+00,6.456067379502451742e-02
1.486220383808843248e+00,1.318829281878070026e+00,-2.487410210437529745e+00,6.230872102501132381e-02
1.497631458765488199e+00,1.305312568516545424e+00,-2.471301816739972956e+00,6.011145393984246299e-02
1.509130146994760224e+00,1.291675868392288651e+00,-2.455216864547294264e+00,5.796846542907920646e-02
1.520717121183985832e+00,1.277923739543944004e+00,-2.439157239011993550e+00,5.587931918709457269e-02
1.532393059185331419e+00,1.264060820309986122e+00,-2.423124806442222390e+00,5.384355049754747241e-02
1.544158644055455110e+00,1.250091826180506072e+00,-2.407121413207084171e+00,5.186066705389897474e-02
1.556014564095463237e+00,1.236021546533937032e+00,-2.391148884664598295e+00,4.993014981422132237e-02
1.567961512891189457e+00,1.221854841261750924e+00,-2.375209024113818845e+00,4.805145388846809168e-02
1.580000189353752305e+00,1.207596637284483299e+00,-2.359303611772655351e+00,4.622400945630880664e-02
1.592131297760452924e+00,1.193251924962521748e+00,-2.343434403782739039e+00,4.444722271354069332e-02
1.604355547795975445e+00,1.178825754405455228e+00,-2.327603131242776069e+00,4.272047684504307746e-02
1.616673654593899334e+00,1.164323231683930482e+00,-2.311811499271717807e+00,4.104313302217136444e-02
1.629086338778549692e+00,1.149749514948168239e+00,-2.296061186102992924e+00,3.941453142243391689e-02
1.641594326507133772e+00,1.135109810457583635e+00,-2.280353842211090498e+00,3.783399226925886205e-02
1.654198349512237654e+00,1.120409368526019245e+00,-2.264691089471577268e+00,3.630081688960175301e-02
1.666899145144623562e+00,1.105653479387441074e+00,-2.249074520355710316e+00,3.481428878712981151e-02
1.679697456416381796e+00,1.090847468987021562e+00,-2.233505697160631076e+00,3.337367472867897727e-02
1.692594032044376418e+00,1.075996694702825884e+00,-2.217986151276163831e+00,3.197822584167461790e-02
1.705589626494060429e+00,1.061106541003359105e+00,-2.202517382489040720e+00,3.062717872018007326e-02
1.718685000023608023e+00,1.046182415046520875e+00,-2.187100858325418340e+00,2.931975653724754050e-02
1.731880918728389451e+00,1.031229742225599155e+00,-2.171738013432420455e+00,2.805517016124016438e-02
1.745178154585800279e+00,1.016253961668084793e+00,-2.156430248999351207e+00,2.683261927380605968e-02
1.758577485500403270e+00,1.001260521693291272e+00,-2.141178932219216957e+00,2.565129348720725927e-02
1.772079695349450423e+00,9.862548752347660708e-01,-2.125985395790994659e+00,2.451037345872072309e-02
1.785685574028733624e+00,9.712424752337259770e-01,-2.110850937463126353e+00,2.340903199987058592e-02
1.799395917498809006e+00,9.562287700097485965e-01,-2.095776819618540898e+00,2.234643517828019746e-02
1.813211527831540160e+00,9.412191986151555723e-01,-2.080764268901523106e+00,2.132174340998523737e-02
1.827133213257034150e+00,9.262191861794549785e-01,-2.065814475886526669e+00,2.033411254008921781e-02
1.841161788210921024e+00,9.112341392504258453e-01,-2.050928594789085402e+00,1.938269490970998335e-02
1.855298073381995039e+00,8.962694411383983484e-01,-2.036107743218806831e+00,1.846664040722239414e-02
1.869542895760241574e+00,8.813304472703330505e-01,-2.021353001974364627e+00,1.758509750187121218e-02
1.883897088685193788e+00,8.664224805604050506e-01,-2.006665414880378417e+00,1.673721425790616890e-02
1.898361491894699382e+00,8.515508268036863226e-01,-1.992045988665877232e+00,1.592213932746141744e-02
1.912936951574038869e+00,8.367207300996617469e-01,-1.977495692884081002e+00,1.513902292049316110e-02
1.927624320405443958e+00,8.219373883121987578e-01,-1.963015459873062474e+00,1.438701775017008251e-02
1.942424457617956346e+00,8.072059485726786887e-01,-1.948606184756868753e+00,1.366527995220820704e-02
1.957338229037710819e+00,7.925315028328198119e-01,-1.934268725486478990e+00,1.297296997672901797e-02
1.972366507138581193e+00,7.779190834738176630e-01,-1.920003902920027317e+00,1.230925345132478400e-02
1.987510171093219036e+00,7.633736589782783577e-01,-1.905812500941573617e+00,1.167330201411065360e-02
2.002770106824501628e+00,7.489001296713647671e-01,-1.891695266617642091e+00,1.106429411564694223e-02
2.018147207057334303e+00,7.345033235375426628e-01,-1.877652910390742891e+00,1.048141578872174851e-02
2.033642371370894875e+00,7.201879921190960099e-01,-1.863686106308903634e+00,9.923861385084675052e-03
2.049256506251248222e+00,7.059588065026070058e-01,-1.849795492290328580e+00,9.390834278335596572e-03
2.064990525144397182e+00,6.918203533993457777e-01,-1.835981670422097478e+00,8.881547532274469345e-03
2.080845348509692272e+00,6.777771313255073204e-01,-1.822245207291921743e+00,8.395224534131068977e-03
2.096821903873697934e+00,6.638335468879281720e-01,-1.808586634351736278e+00,7.931099592195007056e-03
2.112921125884450024e+00,6.499939111808969994e-01,-1.795006448312032044e+00,7.488418497478620955e-03
2.129143956366128521e+00,6.362624362994178107e-01,-1.781505111565689248e+00,7.066439049148037083e-03
2.145491344374172993e+00,6.226432319741067589e-01,-1.768083052640039954e+00,6.664431543562292573e-03
2.161964246250777766e+00,6.091403023327749411e-01,-1.754740666675926430e+00,6.281679226865173431e-03
2.178563625680856486e+00,5.957575427934176382e-01,-1.741478315932359466e+00,5.917478711170936698e-03
2.195290453748409920e+00,5.824987370932510622e-01,-1.728296330315487017e+00,5.571140354487152772e-03
2.212145708993353832e+00,5.693675544581009440e-01,-1.715195007930448545e+00,5.241988604609905920e-03
2.229130377468736768e+00,5.563675469163212872e-01,-1.702174615654787226e+00,4.929362307321589684e-03
2.246245452798445452e+00,5.435021467610415824e-01,-1.689235389731923220e+00,4.632614979306658512e-03
2.263491936235325408e+00,5.307746641644222052e-01,-1.676377536383330424e+00,4.351115046289258034e-03
2.280870836719753214e+00,5.181882849472558838e-01,-1.663601232437955435e+00,4.084246046975700817e-03
2.298383170938679498e+00,5.057460685069977702e-01,-1.650906625977429210e+00,3.831406803462228481e-03
2.316029963385076496e+00,4.934509459070940962e-01,-1.638293836995685870e+00,3.592011558842576804e-03
2.333812246417892755e+00,4.813057181300786080e-01,-1.625762958071481190e+00,3.365490082815643727e-03
2.351731060322436395e+00,4.693130544967522577e-01,-1.613314055052438523e+00,3.151287746160068206e-03
2.369787453371253516e+00,4.574754912533660622e-01,-1.600947167749168676e+00,2.948865564999385985e-03
2.387982481885423613e+00,4.457954303285280862e-01,-1.588662310638103703e+00,2.757700215837402720e-03
2.406317210296376352e+00,4.342751382611449995e-01,-1.576459473571603764e+00,2.577284022390667010e-03
2.424792711208154206e+00,4.229167453005135968e-01,-1.564338622494013897e+00,2.407124915291155871e-03
2.443410065460160485e+00,4.117222446793082358e-01,-1.552299700162315110e+00,2.246746365770398331e-03
2.462170362190406525e+00,4.006934920599132255e-01,-1.540342626870039977e+00,2.095687294470866685e-03
2.481074698899198072e+00,3.898322051542937317e-01,-1.528467301173219495e+00,1.953501956560462632e-03
2.500124181513361243e+00,3.791399635171894822e-01,-1.516673600617037598e+00,1.819759804348949645e-03
2.519319924450929893e+00,3.686182085122152174e-01,-1.504961382462039143e+00,1.694045328626226418e-03
2.538663050686361444e+00,3.582682434500636393e-01,-1.493330484408663894e+00,1.575957879955947960e-03
2.558154691816200366e+00,3.480912338977793508e-01,-1.481780725319025827e+00,1.465111471169034622e-03
2.577795988125301641e+00,3.380882081576662146e-01,-1.470311905934771790e+00,1.361134562305815580e-03
2.597588088653528082e+00,3.282600579141971009e-01,-1.458923809590017662e+00,1.263669829257846452e-03
2.617532151262970341e+00,3.186075390469266799e-01,-1.447616202918330597e+00,1.172373917356280123e-03
2.637629342705702484e+00,3.091312726071316908e-01,-1.436388836552787707e+00,1.086917181146488613e-03
2.657880838692006975e+00,2.998317459556585352e-01,-1.425241445818236974e+00,1.006983411577596146e-03
2.678287823959175196e+00,2.907093140590850666e-01,-1.414173751414834701e+00,9.322695518195951193e-04
2.698851492340807567e+00,2.817642009411228110e-01,-1.403185460092093439e+00,8.624854029028556843e-04
2.719573046836673669e+00,2.729965012858430184e-01,-1.392276265312637706e+00,7.973533203520858899e-04
2.740453699683057742e+00,2.644061821891164898e-01,-1.381445847904999802e+00,7.366079029620924840e-04
2.761494672423698837e+00,2.559930850543151726e-01,-1.370693876704731862e+00,6.799956748338391701e-04
2.782697195981243432e+00,2.477569276281633148e-01,-1.360020009183268153e+00,6.272747617590804410e-04
2.804062510729255830e+00,2.396973061723366993e-01,-1.349423892063956520e+00,5.782145630080866208e-04
2.825591866564798327e+00,2.318136977661907072e-01,-1.338905161924741627e+00,5.325954195394945814e-04
2.847286522981522960e+00,2.241054627358114726e-01,-1.328463445787070540e+00,4.902082796139065795e-04
2.869147749143372117e+00,2.165718472043156873e-01,-1.318098361690565268e+00,4.508543627531527557e-04
2.891176823958816478e+00,2.092119857581963005e-01,-1.307809519253137376e+00,4.143448229466600657e-04
2.913375036155696485e+00,2.020249042242744930e-01,-1.297596520216202753e+00,3.805004119639041039e-04
2.935743684356578509e+00,1.950095225517008979e-01,-1.287458958974771583e+00,3.491511435889660940e-04
2.958284077154748282e+00,1.881646577932183928e-01,-1.277396423092140187e+00,3.201359595487895840e-04
2.980997533190762994e+00,1.814890271798227928e-01,-1.267408493799049962e+00,2.933023978623758624e-04
3.003885381229582485e+00,1.749812512827854938e-01,-1.257494746477170633e+00,2.685062642928505786e-04
3.026948960238332376e+00,1.686398572568807708e-01,-1.247654751126800132e+00,2.456113075390159721e-04
3.050189619464594770e+00,1.624632821585945130e-01,-1.237888072818778440e+00,2.244888987578240870e-04
3.073608718515369542e+00,1.564498763329338626e-01,-1.228194272130546327e+00,2.050177159637997135e-04
3.097207627436596500e+00,1.505979068624465900e-01,-1.218572905566424502e+00,1.870834338068945110e-04
3.120987726793332584e+00,1.449055610719459097e-01,-1.209023525962139134e+00,1.705784191857967296e-04
3.144950407750477073e+00,1.393709500824343306e-01,-1.199545682873735863e+00,1.554014331102806568e-04
3.169097072154184236e+00,1.339921124076307035e-01,-1.190138922950956246e+00,1.414573391832493559e-04
3.193429132613863963e+00,1.287670175865414657e-01,-1.180802790295275795e+00,1.286568190315037199e-04
3.217948012584814776e+00,1.236935698454803140e-01,-1.171536826802776821e+00,1.169160949734736826e-04
3.242655146451526971e+00,1.187696117829534770e-01,-1.162340572492052804e+00,1.061566601726772718e-04
3.267551979611552859e+00,1.139929280708839171e-01,-1.153213565817424513e+00,9.630501648756690700e-05
3.292639968560092001e+00,1.093612491656354019e-01,-1.144155343967671934e+00,8.729242019153224809e-05
3.317920580975186162e+00,1.048722550224062272e-01,-1.135165443150605302e+00,7.905463570166976347e-05
3.343395295803604395e+00,1.005235788065933084e-01,-1.126243398863738809e+00,7.153169742110978538e-05
3.369065603347324522e+00,9.631281059584508031e-02,-1.117388746151427359e+00,6.466767976764155887e-05
3.394933005350744271e+00,9.223750106657740977e-02,-1.108601019848741487e+00,5.841047543083568956e-05
3.420999015088528772e+00,8.829516515887898820e-02,-1.099879754812461696e+00,5.271158187117344721e-05
3.447265157454131312e+00,8.448328571383439956e-02,-1.091224486139535488e+00,4.752589604760037935e-05
3.473732969049029062e+00,8.079931707742961378e-02,-1.082634749373345029e+00,4.281151733461587466e-05
3.500403998272576533e+00,7.724068866537683875e-02,-1.074110080698196468e+00,3.852955856647278859e-05
3.527279805412613545e+00,7.380480848332070243e-02,-1.065650017122356852e+00,3.464396512418631925e-05
3.554361962736731773e+00,7.048906659709824885e-02,-1.057254096650063868e+00,3.112134196100723593e-05
3.581652054584283373e+00,6.729083854788091290e-02,-1.048921858442861454e+00,2.793078844359584109e-05
3.609151677459022878e+00,6.420748870724869717e-02,-1.040652842970689385e+00,2.504374086946806654e-05
3.636862440122531570e+00,6.123637356741818555e-02,-1.032446592153067222e+00,2.243382250620754885e-05
3.664785963688329762e+00,5.837484496209027068e-02,-1.024302649490796968e+00,2.007670098454198055e-05
3.692923881716700496e+00,5.562025321359004293e-02,-1.016220560188556554e+00,1.794995286550595787e-05
3.721277840310289520e+00,5.296995020219925909e-02,-1.008199871268756986e+00,1.603293519157283792e-05
3.749849498210357179e+00,5.042129235383675800e-02,-1.000240131677078592e+00,1.430666382277712564e-05
3.778640526893846108e+00,4.797164354245773282e-02,-9.923408923800111081e-01,1.275369835135863546e-05
3.807652610671151905e+00,4.561837790381965269e-02,-9.845017064548063912e-01,1.135803338235652263e-05
3.836887446784685185e+00,4.335888255749716785e-02,-9.767221291721776000e-01,1.010499596272200177e-05
3.866346745508119298e+00,4.119056023430416047e-02,-9.690017180721348655e-01,8.981148937897016611e-06
3.896032230246470718e+00,3.911083180652126512e-02,-9.613400330332609878e-01,7.974200012304179133e-06
3.925945637636916619e+00,3.711713871861254538e-02,-9.537366363357998589e-01,7.072916288789877152e-06
3.956088717650378062e+00,3.520694531636974628e-02,-9.461910927188741383e-01,6.267044061641771395e-06
3.986463233693930963e+00,3.337774107268891982e-02,-9.387029694321443740e-01,5.547233638319667122e-06
4.017070962713917837e+00,3.162704270846351806e-02,-9.312718362822508533e-01,4.904968966421051524e-06
4.047913695299934389e+00,2.995239620732513194e-02,-9.238972656742963085e-01,4.332501844560822992e-06
4.078993235789561744e+00,2.835137872324873867e-02,-9.165788326486965509e-01,3.822790498739196443e-06
4.110311402373960199e+00,2.682160038028677876e-02,-9.093161149136483878e-01,3.369442309302754073e-06
4.141870027204182847e+00,2.536070596397134794e-02,-9.021086928735226884e-01,2.966660477729750225e-06
4.173670956498393814e+00,2.396637650416376386e-02,-8.949561496533989802e-01,2.609194427105702245e-06
4.205716050649863647e+00,2.263633074939851511e-02,-8.878580711200166897e-01,2.292293735256622916e-06
4.238007184335796040e+00,2.136832653300762067e-02,-8.808140458993776178e-01,2.011665404996292875e-06
4.270546246627037412e+00,2.016016203155292230e-02,-8.738236653912070384e-01,1.763434281773526872e-06
4.303335141098531658e+00,1.900967691633683940e-02,-8.668865237805285506e-01,1.544106435118233424e-06
4.336375785940721705e+00,1.791475339897714153e-02,-8.600022180465127786e-01,1.350535326622763671e-06
4.369670114071746880e+00,1.687331717226512456e-02,-8.531703479688296232e-01,1.179890593718327766e-06
4.403220073250553313e+00,1.588333824772965308e-02,-8.463905161316666037e-01,1.029629285157729489e-06
4.437027626190791274e+00,1.494283169154105549e-02,-8.396623279256194561e-01,8.974693908601122076e-07
4.471094750675669971e+00,1.404985826057392022e-02,-8.329853915475801118e-01,7.813655155639566517e-07
4.505423439673651664e+00,1.320252494064265078e-02,-8.263593179988135695e-01,6.794865525399744424e-07
4.540015701455033081e+00,1.239898538909249386e-02,-8.197837210813559983e-01,5.901952203957547595e-07
4.574873559709469184e+00,1.163744028409434070e-02,-8.132582173928671887e-01,5.120293327316544852e-07
4.609999053664305180e+00,1.091613758314962518e-02,-8.067824263200943369e-01,4.436846770531419324e-07
4.645394238203911286e+00,1.023337269344688251e-02,-8.003559700310340919e-01,3.839993858818559440e-07
4.681061183989879027e+00,9.587488556851445076e-03,-7.939784734659340870e-01,3.319396894165014823e-07
4.717001977582192751e+00,8.976875652424354604e-03,-7.876495643272238834e-01,2.865869453523944088e-07
4.753218721561240478e+00,8.399971919480175159e-03,-7.813688730684974493e-01,2.471258475603985196e-07
4.789713534650854143e+00,7.855262604285293687e-03,-7.751360328826122359e-01,2.128337212356344600e-07
4.826488551842249564e+00,7.341280033589057258e-03,-7.689506796890104301e-01,1.830708178431993389e-07
4.863545924518914099e+00,6.856603318251487840e-03,-7.628124521203399899e-01,1.572715287006878775e-07
4.900887820582506826e+00,6.399857990293245091e-03,-7.567209915084373018e-01,1.349364413385930261e-07
4.938516424579626474e+00,5.969715576747422828e-03,-7.506759418697670494e-01,1.156251678636805742e-07
4.976433937829641607e+00,5.564893113727474930e-03,-7.446769498903508255e-01,9.894987941255603317e-08
5.014642578553457852e+00,5.184152604158161898e-03,-7.387236649102668640e-01,8.456948542137573701e-08
5.053144582003326057e+00,4.826300422630646139e-03,-7.328157389077567530e-01,7.218440085128684085e-08
5.091942200593541301e+00,4.490186670851715502e-03,-7.269528264830156239e-01,6.153184869890303386e-08
5.131037704032258340e+00,4.174704487149451422e-03,-7.211345848416758075e-01,5.238164908827751180e-08
5.170433379454262734e+00,3.878789313487012065e-03,-7.153606737780540126e-01,4.453244998886701171e-08
5.210131531554751838e+00,3.601418123409571952e-03,-7.096307556581876730e-01,3.780835813634702432e-08
5.250134482724214458e+00,3.341608614316111253e-03,-7.039444954026907730e-01,3.205593205499993125e-08
5.290444573184226229e+00,3.098418367406402963e-03,-6.983015604694814416e-01,2.714150219722999307e-08
5.331064161124396072e+00,2.870943978599407170e-03,-6.927016208363815375e-01,2.294878613366595864e-08
5.371995622840302964e+00,2.658320163662341098e-03,-6.871443489836364105e-01,1.937676945326776926e-08
5.413241352872558920e+00,2.459718840720315908e-03,-6.816294198763617196e-01,1.633782557379340390e-08
5.454803764146820555e+00,2.274348193243611472e-03,-6.761565109469626078e-01,1.375605002660725399e-08
5.496685288114998791e+00,2.101451716526126466e-03,-6.707253020775126862e-01,1.156578697373555879e-08
5.538888374897484645e+00,1.940307250583135678e-03,-6.653354755821356825e-01,9.710327747373648631e-09
5.581415493426477248e+00,1.790226002301967875e-03,-6.599867161893937517e-01,8.140763080619739420e-09
5.624269131590462933e+00,1.650551559581075805e-03,-6.546787110246927721e-01,6.814972431197702064e-09
5.667451796379693540e+00,1.520658900090704913e-03,-6.494111495927354927e-01,5.696735395338257910e-09
5.710966014032892168e+00,1.399953397179947139e-03,-6.441837237600070987e-01,4.754951674743214312e-09
5.754814330185014981e+00,1.287869825345883948e-03,-6.389961277373253923e-01,3.962957403530444213e-09
5.798999310016228925e+00,1.183871367565858144e-03,-6.338480580624445970e-01,3.297926871846498241e-09
5.843523538401899309e+00,1.087448626678913814e-03,-6.287392135827479800e-01,2.740349805934452510e-09
5.888389620063861685e+00,9.981186428833688142e-04,-6.236692954380022025e-01,2.273575388039597106e-09
5.933600179722783530e+00,9.154239192992733769e-04,-6.186380070432045963e-01,1.883415130621321119e-09
5.979157862251706312e+00,8.389314574236372791e-04,-6.136450540715198132e-01,1.557797564574724885e-09
6.025065332830822129e+00,7.682318041857046521e-04,-6.086901444373020720e-01,1.286468466967694647e-09
6.071325277103309936e+00,7.029381121894130984e-04,-6.037729882792306491e-01,1.060731046261827338e-09
6.117940401332508493e+00,6.426852146092761411e-04,-5.988932979435309667e-01,8.732211278940499399e-10
6.164913432560203965e+00,5.871287160875910457e-04,-5.940507879673084801e-01,7.177129459422186717e-10
6.212247118766217824e+00,5.359441008624659525e-04,-5.892451750619795980e-01,5.889516525379847412e-10
6.259944229029091645e+00,4.888258592405751984e-04,-5.844761780968250608e-01,4.825091105921656625e-10
6.308007553688130820e+00,4.454866334140539924e-04,-5.797435180826386869e-01,3.946599418070984723e-10
6.356439904506631322e+00,4.056563835099499327e-04,-5.750469181554929143e-01,3.222751651259730592e-10
6.405244114836357028e+00,3.690815746516268466e-04,-5.703861035606182517e-01,2.627310846665913153e-10
6.454423039783349303e+00,3.355243857058450518e-04,-5.657608016363860903e-01,2.138313744878634785e-10
6.503979556374872573e+00,3.047619402871222169e-04,-5.611707417984197477e-01,1.737405636467720115e-10
6.553916563727776534e+00,2.765855604918132085e-04,-5.566156555238053194e-01,1.409273520651432081e-10
6.604236983218075174e+00,2.508000437397259500e-04,-5.520952763354236570e-01,1.141163886373256255e-10
6.654943758651899799e+00,2.272229630097669692e-04,-5.476093397863889267e-01,9.224732042860158782e-11
6.706039856437637781e+00,2.056839906694194256e-04,-5.431575834446135120e-01,7.444007817687445040e-11
6.757528265759521702e+00,1.860242460149308049e-04,-5.387397468774737241e-01,5.996550083995374261e-11
6.809411998752492146e+00,1.680956665610304880e-04,-5.343555716365948616e-01,4.822052265505094467e-11
6.861694090678392755e+00,1.517604030450008543e-04,-5.300048012427499566e-01,3.870725193619129222e-11
6.914377600103593480e+00,1.368902380405833644e-04,-5.256871811708642150e-01,3.101536329843735436e-11
6.967465609077838629e+00,1.233660280124639823e-04,-5.214024588351439116e-01,2.480730567344959451e-11
7.020961223314602151e+00,1.110771685816608996e-04,-5.171503835743048727e-01,1.980589872908056024e-11
7.074867572372753877e+00,9.992108271655313783e-05,-5.129307066369190871e-01,1.578395135020076334e-11
7.129187809839693912e+00,8.980273151294238844e-05,-5.087431811668643444e-01,1.255558877619216307e-11
7.183925113515757133e+00,8.063414717985639723e-05,-5.045875621888955553e-01,9.969020805235317300e-12
7.239082685600179090e+00,7.233398780529677445e-05,-5.004636065943139922e-01,7.900523043608415482e-12
7.294663752878408403e+00,6.482711343814664723e-05,-4.963710731267491627e-01,6.249437281044771887e-12
7.350671566910867760e+00,5.804418298849307352e-05,-4.923097223680502066e-01,4.934026404630219888e-12
7.407109404223229276e+00,5.192127141880863850e-05,-4.882793167242777121e-01,3.888044438927348410e-12
7.463980566498012337e+00,4.639950667260973904e-05,-4.842796204118128833e-01,3.057903862748463098e-12
7.521288380767787274e+00,4.142472576509194051e-05,-4.803103994435611312e-01,2.400340782840716478e-12
7.579036199609803681e+00,3.694714944191332932e-05,-4.763714216152665770e-01,1.880494263698343818e-12
7.637227401342101096e+00,3.292107479737327698e-05,-4.724624564919296943e-01,1.470329491086004825e-12
7.695865390221204194e+00,2.930458523168287719e-05,-4.685832753943236506e-01,1.147345808941274689e-12
7.754953596641189328e+00,2.605927711865348666e-05,-4.647336513856231699e-01,8.935202983509310192e-13
7.814495477334423512e+00,2.315000254968670919e-05,-4.609133592581250438e-01,6.944457100552779821e-13
7.874494515573757347e+00,2.054462751738543765e-05,-4.571221755200758907e-01,5.386284329667634813e-13
7.934954221376366412e+00,1.821380490209748777e-05,-4.533598783825939504e-01,4.169179665038263809e-13
7.995878131708995085e+00,1.613076162718132564e-05,-4.496262477467001251e-01,3.220442250680149303e-13
